id	taxonomicStatus	scientificName	family	modified	acceptedNameUsageID
12205	accepted	Talinum caffrum (Thunb.) Eckl. & Zeyh.	Portulacaceae	2012-11-15	12205
03622	synonym	Combretum microlepidotum Engl.	Combretaceae	2012-11-15	03620
02410	accepted	Capparis tomentosa Lam.	Capparaceae	2012-11-15	02410
03216	synonym	Citrus sinensis (L.) Osbeck	Rutaceae	2012-11-15	03215
11945	accepted	Stellaria media (L.) Vill.	Caryophyllaceae	2012-11-15	11945
00821	synonym	Alchornea cordata Benth.	Euphorbiaceae	2012-11-15	00820
11571	synonym	Solanum gilo Raddi	Solanaceae	2012-11-15	11570
07786	synonym	Adenopus breviflorus Benth.	Cucurbitaceae	2012-11-15	07785
01318	accepted	Antidesma venosum E.Mey. ex Tul.	Euphorbiaceae	2012-11-15	01318
03551	synonym	Colophospermum mopane (J.Kirk ex Benth.) J.Kirk ex J.Léonard	Fabaceae	2012-11-15	03550
12572	synonym	Trichilia emetica Vahl subsp. emetica	Meliaceae	2012-11-15	12570
12410	accepted	Teucrium trifidum Retz.	Lamiaceae	2012-11-15	12410
00036	accepted	Abutilon sonneratianum (Cav.) Sweet	Malvaceae	2012-11-15	00036
03853	synonym	Erigeron naudinii (Bonnet) Humbert	Asteraceae	2012-11-15	03850
08230	accepted	Lonchocarpus cyanescens (Schumach. & Thonn.) Benth.	Fabaceae	2012-11-15	08230
01140	accepted	Amomum sp.	Zingiberaceae	2012-11-15	01140
00291	synonym	Acacia sieberiana DC. var. sieberiana	Mimosaceae	2012-11-15	00290
11537	accepted	Snowdenia polystachya (Fresen.) Pilg.	Poaceae	2012-11-15	11537
08472	synonym	Markhamia platycalyx (Baker) Sprague	Bignoniaceae	2012-11-15	08470
05136	synonym	Dregea macrantha Klotzsch	Apocynaceae	2012-11-15	05135
02065	accepted	Bridelia brideliifolia (Pax) Fedde	Phyllanthaceae	2012-11-15	02065
12292	accepted	Tecomaria capensis (Thunb.) Spach	Bignoniaceae	2012-11-15	12292
00908	accepted	Aloe elgonica Bullock	Aloaceae	2012-11-15	00908
00963	accepted	Aloe microstigma Salm-Dyck	Aloaceae	2012-11-15	00963
09237	synonym	Olinia usambarensis Gilg	Oliniaceae	2012-11-15	09236
12245	accepted	Tambourissa leptophylla Drake	Monimiaceae	2012-11-15	12245
04145	accepted	Crotalaria natalitia Meisn.	Fabaceae	2012-11-15	04145
03745	accepted	Commiphora hodai Sprague	Burseraceae	2012-11-15	03745
10774	accepted	Rhus abyssinica Hochst. ex Oliv.	Anacardiaceae	2012-11-15	10774
11887	accepted	Sphaeranthus steetzii Oliv. & Hiern	Asteraceae	2012-11-15	11887
11965	accepted	Sterculia alexandri Harv.	Sterculiaceae	2012-11-15	11965
00712	accepted	Agrocharis incognita (C.Norman) Heywood & Jury	Apiaceae	2012-11-15	00712
04402	accepted	Cyathula cylindrica Moq.	Amaranthaceae	2012-11-15	04402
12195	accepted	Tagetes erecta L.	Asteraceae	2012-11-15	12195
01090	accepted	Amaranthus sp.	Amaranthaceae	2012-11-15	01090
02050	accepted	Brassica sp.	Brassicaceae	2012-11-15	02050
00552	accepted	Adina microcephala (Delile) Hiern	Rubiaceae	2012-11-15	00552
03605	accepted	Combretum lamprocarpum Diels	Combretaceae	2012-11-15	03605
08667	accepted	Millettia thonningii (Schumach. & Thonn.) Baker	Fabaceae	2012-11-15	08667
11925	accepted	Stachytarpheta angustifolia (Mill.) Vahl	Verbenaceae	2012-11-15	11925
12252	accepted	Tapinanthus dodoneifolius (DC.) Danser	Loranthaceae	2012-11-15	12252
12253	accepted	Tapinanthus globiferus (A.Rich.) Tiegh.	Loranthaceae	2012-11-15	12253
12382	accepted	Terminalia mollis M.A.Lawson	Combretaceae	2012-11-15	12382
09677	accepted	Peltophorum ferrugineum (Decne.) Benth.	Fabaceae	2012-11-15	09677
03585	accepted	Combretum imberbe Wawra	Combretaceae	2012-11-15	03585
00964	accepted	Aloe marlothii A.Berger	Aloaceae	2012-11-15	00964
00992	accepted	Aloe spicata L.f.	Aloaceae	2012-11-15	00992
06042	synonym	Ficus burkei (Miq.) Miq.	Moraceae	2012-11-15	06040
08965	accepted	Myrothamnus flabellifolius Welw.	Myrothamnaceae	2012-11-15	08965
06380	accepted	Grewia mollis Juss.	Tiliaceae	2012-11-15	06380
04845	accepted	Dioscorea latifolia Benth. var. sylvestris A. Chev.	Dioscoreaceae	2012-11-15	04845
09773	accepted	Pentas dewevrei De Wild. & T.Durand	Rubiaceae	2012-11-15	09773
01026	synonym	Alstonia gilletii De Wild.	Apocynaceae	2012-11-15	01025
01145	accepted	Ampelocissus abyssinica (Hochst. Ex Rich.) Planch.	Vitaceae	2012-11-15	01145
09885	accepted	Persea gratissima Gaertn.	Lauraceae	2012-11-15	09885
10731	synonym	Rauvolfia macrophylla Stapf	Apocynaceae	2012-11-15	10730
09425	accepted	Parietaria debilis G.Forst.	Urticaceae	2012-11-15	09425
12220	accepted	Tamarindus indica L.	Fabaceae	2012-11-15	12220
11020	accepted	Saccharum officinarum L.	Poaceae	2012-11-15	11020
01265	accepted	Annona reticulata L.	Annonaceae	2012-11-15	01265
08107	accepted	Leucas aspera (Willd.) Link	Lamiaceae	2012-11-15	08107
08713	accepted	Mollugo hirta Thunb.	Molluginaceae	2012-11-15	08713
11820	accepted	Sorghum bicolor (L.) Moench	Poaceae	2012-11-15	11820
01452	accepted	Asparagus setaceus (Kunth) Jessop	Asparagaceae	2012-11-15	01452
00961	accepted	Aloe maculata All.	Aloaceae	2012-11-15	00961
06622	synonym	Ozoroa insignis subsp. reticulata (Baker f.) J.B.Gillett	Anacardiaceae	2012-11-15	06620
05261	synonym	Ekebergia rueppelliana (Fresen.) A.Rich.	Meliaceae	2012-11-15	05260
00350	accepted	Acalypha racemosa Baill.	Euphorbiaceae	2012-11-15	00350
00907	accepted	Aloe dichotoma Masson	Aloaceae	2012-11-15	00907
03396	accepted	Clutia mollis Pax	Euphorbiaceae	2012-11-15	03396
03405	accepted	Clutia richardiana Müll.Arg.	Euphorbiaceae	2012-11-15	03405
03573	accepted	Combretum binderianum Kotschy	Combretaceae	2012-11-15	03573
03592	accepted	Combretum elgonense Exell	Combretaceae	2012-11-15	03592
04611	accepted	Cyphostemma heterotrichum (Gilg & R.E.Fr.) Desc. ex Wild & R.B.Drumm.	Vitaceae	2012-11-15	04611
04618	accepted	Cyphostemma orondo (Gilg & M.Brandt) Desc.	Vitaceae	2012-11-15	04618
05182	accepted	Drypetes gerrardii Hutch.	Euphorbiaceae	2012-11-15	05182
05938	accepted	Ficus amadiensis De Wild.	Moraceae	2012-11-15	05938
06045	accepted	Ficus vallis-choudae Delile	Moraceae	2012-11-15	06045
06110	accepted	Galium simense Fres.	Rubiaceae	2012-11-15	06110
06420	accepted	Grewia tenax (Forssk.) Fiori	Tiliaceae	2012-11-15	06420
07452	accepted	Jacaranda mimosifolia D.Don	Bignonaceae	2012-11-15	07452
08155	accepted	Lippia grandifolia var. longipedunculata Moldenke	Verbenaceae	2012-11-15	08155
08335	accepted	Macaranga kilimandscharica Pax	Euphorbiaceae	2012-11-15	08335
13045	accepted	Vitex fischeri Gürke	Verbenaceae	2012-11-15	13045
08775	accepted	Mondia whitei (Hook.f.) Skeels	Apocynaceae	2012-11-15	08775
09010	accepted	Neocarya macrophylla  (Sabine) Prance	Chrysobalanaceae	2012-11-15	09010
09170	accepted	Ocimum gratissimum  L.	Lamiaceae	2012-11-15	09170
09625	accepted	Pavetta oliveriana Hiern	Rubiaceae	2012-11-15	09625
09975	accepted	Phyllanthus ovalifolius Forssk.	Phyllanthaceae	2012-11-15	09975
10183	accepted	Plectranthus lactiflorus (Vatke) Agnew	Lamiaceae	2012-11-15	10183
12668	accepted	Turraea holstii Gürke	Meliaceae	2012-11-15	12668
12669	accepted	Turraea robusta Gürke	Meliaceae	2012-11-15	12669
12680	accepted	Tylostemon mannii (Meisn.) Stapf	Lauraceae	2012-11-15	12680
10800	accepted	Rhus natalensis Bernh. ex  Krauss	Anacardiaceae	2012-11-15	10800
10879	accepted	Rotheca myricoides (Hochst.) Steane & Mabb	Lamiaceae	2012-11-15	10879
11167	accepted	Sapium ellipticum (Hochst.) Pax	Euphorbiaceae	2012-11-15	11167
12036	accepted	Strychnos innocua Delile	Strychnaceae	2012-11-15	12036
12460	accepted	Tinnea barteri Gürke	Lamiaceae	2012-11-15	12460
04923	synonym	Diplorhynchus condylocarpon subsp. mossambicensis (Benth. ex Oliv.) P.A.Duvign.	Apocynaceae	2012-11-15	04920
09660	accepted	Pelargonium sidifolium (Thunb.) R.Knuth	Geraniaceae	2012-11-15	09660
06556	accepted	Haplocarpha scaposa Harv.	Asteraceae	2012-11-15	06556
06910	accepted	Hippobromus pauciflorus (L.f.) Radlk.	Sapindaceae	2012-11-15	06910
10155	accepted	Plectranthus ambiguus (Bolus) Codd	Lamiaceae	2012-11-15	10155
03715	accepted	Commiphora eminii Engl.	Burseraceae	2012-11-15	03715
05074	accepted	Dovyalis caffra (Hook.f. & Harv.) Hook.f.	Flacourtiaceae	2012-11-15	05074
10215	accepted	Plumeria alba L.	Apocynaceae	2012-11-15	10215
12767	accepted	Vangueria infausta Burch.	Rubiaceae	2012-11-15	12767
02137	accepted	Burkea africana Hook.	Fabaceae	2012-11-15	02137
01415	accepted	Asparagus sp.	Asparagaceae	2012-11-15	01415
06766	accepted	Hermannia guerkeana K.Schum.	Malvaceae	2012-11-15	06766
11195	accepted	Scadoxus sp.	Amaryllidaceae	2012-11-15	11195
